movie_id,movie_name,year,genre,overview,director,cast
tt27862531,Ajmer 92,2023,"crime, drama, history",the true events of the gang rape and blackmailing of over one hundred school and college-age girls in ajmer.,Pushpendra Singh,"Karan Verma, Sumit Singh, Rajesh Sharma, Ishan Mishra"
tt15502162,Hindutva,2022,drama,"the depths of hinduism is seen through its principal characters.friendship, love and student politics are put in place.",Karan Razdan,"Agast Anand, Shiven Basnet, Surmeet Basra, Sonarika Bhadoria"
tt10964468,Shakuntala Devi,2020,"biography, drama","shakuntala devi, a mathematician's journey to become 'the human computer' and her relationship with her daughter.",Anu Menon,"Vidya Balan, Adi Chugh, Sanya Malhotra, Jisshu Sengupta"
tt0953306,Anwar,2007,"drama, romance, thriller","anwar, a middle-class muslim, falls in love with mehru, a hindu girl. post her death, he is caught by the police and a misunderstanding leads them to believe that he is a terrorist.",Manish Jha,"Siddharth Koirala, Nauheed Cyrusi, Manisha Koirala, Rajpal Naurang Yadav"
tt0415003,Garv: Pride And Honour,2004,"action, crime, drama",an honest and decorated police officer is arrested on charges of mass murder and trapped in a corrupt political system which sends him sinking into deeper and deeper trouble.,Puneet Issar,"Salman Khan, Shilpa Shetty Kundra, Arbaaz Khan, Akanksha Malhotra"
tt7782402,The Storyteller,2022,drama,"based on satyajit ray's short story ""golpo boliye tarini khuro"" about originality versus plagiarism.",Anant Mahadevan,"Paresh Rawal, Adil Hussain, Revathi, Tannishtha Chatterjee"
tt0418880,Mere Jeevan Saathi,2006,"drama, music, romance","back in college, natasha was obsessed with vicky, who has become a successful rock star. nothing ever happened between them, however. at the time, vicky was in love with anjali, who one ... see full summary »",Suneel Darshan,"Akshay Kumar, Karisma Kapoor, Ameesha Patel, Gulshan Grover"
tt2339505,Kochadaiiyaan,2014,"animation, action, adventure","a noble warrior seeks revenge against the ruler of his kingdom, who killed his father, and also ends up upsetting the neighboring enemy kingdom's ruler.",Soundarya Rajinikanth Vishagan,"Rajinikanth, Deepika Padukone, R. Sarathkumar, Jackie Shroff"
tt0260411,Tahkhana,1986,"action, drama, horror","a dying thakur surjeet singh bequeaths the entire estate to his son, raghuvir, disowning the other, dhurjan, the family's black sheep, who also indulges in black magic. the latter swears to... see full summary »","Shyam Ramsay, Tulsi Ramsay","Hemant Birje, Kamran Rizvi, Arti Gupta, Preeti Sapru"
tt21357600,Bombay,2023,action,"ulas mhatre, an underworld don operates activities with his trusted members nana, tatya, and sherry. things changes when tatya goes missing with no evidence.",Sanjay Niranjan,"Gavie Chahal, Deepshikha Nagpal, Danish Bhatt, Ganesh Pai"
tt0107321,King Uncle,1993,"comedy, drama, family","when a runaway orphan ends up at the house of a cruel millionaire, she decides to alter his perception of the world.",Rakesh Roshan,"Jackie Shroff, Shah Rukh Khan, Nagma, Sushmita Mukherjee"
tt1169270,Don,2007,"action, crime, drama",a poor man becomes a benevolent gangster but faces threat from an even bigger gangster.,Raghava Lawrence,"Nagarjuna Akkineni, Anushka Shetty, Raghava Lawrence, Nikhita"
tt16235600,Chhota Bheem Aur Krishna: Mayanagari,2011,"animation, action, fantasy","after krishna stops maayandri from releasing her brother, kirmada, maayandri decides to exact revenge on him. later, bheem and his friends set out to rescue krishna and defeat maayandri.",Rajiv Chilaka,Vatsal Dubey
tt18377806,Bedhadak,,,"romantic triangular lovestory of 3 characters karan, angad and nimrit,, which gives amazing drama and emotions..!.",Shashank Khaitan,"Lakshya, Vikram Bhatt, Shanaya Kapoor, Gurfateh Pirzada"
tt3698454,Yaara,2020,"action, crime, drama",former criminals reunite after years to rescue a friend arrested by the police.,"Manish Soni, Tigmanshu Dhulia","Vidyut Jammwal, Amit Sadh, Mohommed Ali Shah, Kenny Basumatary"
tt8647400,De De Pyaar De,2019,"comedy, drama, romance",a 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.,Akiv Ali,"Ajay Devgn, Tabu, Rakul Preet Singh, Jimmy Shergill"
tt10305616,Malaal,2019,"action, drama, romance","malaal is the story of shiva and astha, two very different people from contrasting backgrounds who experience the innocence of love. does their love find its destination or do they part ways? stay on this journey to find out.",Mangesh Hadawale,"Meezaan Jafri, Sharmin Segal, Chinmayee Surve, Anil Gawas"
tt8705332,Match Of Life,2022,comedy,"match of life"" is based on a cricketer's life who looks like virat kohli and what circumstances he faces in day-to-day life being a normal person with a celebrity face.",Aman Sagar,"Rajpal Naurang Yadav, Sudha Chandran, Pankaj Berry, Supriya Karnik"
tt7647774,Ek Betuke Aadmi Ki Afrah Raatein,2023,drama,add a plot,Sharad Raj,"Pawan Chakravarti, Archanna Guptaa, Adil Hussain, Raghav Jhingran"
tt1714832,Do Dooni Chaar,2010,"comedy, crime, drama",a middle class family in india tries to buy a new car.,Habib Faisal,"Rishi Kapoor, Neetu Singh, Aditi Vasudev, Archit Krishna"
tt0172175,Bhabhi,1991,"comedy, drama, family","sita lives a middle-class lifestyle with her retired and widowed schoolmaster dad, ramdas. one day she is molested by prakash and slaps him. a few days later, wealthy ghanshyamdas, a former... see full summary »",Kishore Vyas,"Bhanupriya, Govinda, Juhi Chawla, Gulshan Grover"
tt0247944,Badal,2000,"action, crime, drama","badal (bobby deol) is a victim of the 1984 riots, brought up by a terrorist (ashish vidyarthi). badal lives with the sole aim of exterminating a police cop rana (ashutosh rana) now the dgp.... see full summary »",Raj Kanwar,"Bobby Deol, Rani Mukerji, Mayuri Kango, Ashutosh Rana"
tt3807778,Badla Sherni Ka,2001,action,"jungle woman sherni objects when greedy hunters invade the forest, killing the animals for their tusks and hides.",Kanti Shah,"Sapna Sappu, Amit Pachori, Junior Johnny Lever, Anil Nagrath"
tt27613132,Awara Pagal Deewana 2,,,"after faking his death, former killer-for-hire guru gulab khatri retires to maldives with his new wife, tina, while his ex-wife, preeti, settles down in california with anmol. the peaceful lives of both couples are interrupted by a mafia.",Ahmed Khan,"Akshay Kumar, Sanjay Dutt, Disha Patani, Dalip Singh"
tt10318332,Badnaam Gali,2019,comedy,"it encompasses the journey of a surrogate mother, played by patralekhaa, and her dynamic relationship with people around her.",Ashwin Shetty,"Patralekhaa Paul, Divyendu Sharma, Dolly Ahluwalia, Paritosh Sand"
tt2199711,Vishwaroopam,2013,"action, thriller","when a classical dancer's suspecting wife sets an investigator behind him, a series of violent events are triggered, revealing his real identity and connection to a darker world.",Kamal Haasan,"Pooja Kumar, Miles Anderson, Kamal Haasan, Rahul Bose"
tt13491620,Unpaused,2020,"drama, romance","an anthology that brings together 5 unique creators of hindi cinema featuring stories of love, new beginnings, second chances, and a glimmer of hope. set and filmed in the times of the covid-19 lockdown.","Nikkhil Advani, Avinash Arun, Tannishtha Chatterjee, Krishna D.K., Nitya Mehra, Raj Nidimoru","Gulshan Devaiah, Saiyami Kher, Richa Chadha, Ishwak Singh"
tt23220368,Vedaat Maratha Veer Daudale Saat,,history,seven valiant warriors who had the sole aim of bringing shivaji maharaj's dream of swarajya to reality.,Mahesh Manjrekar,"Akshay Kumar, Pravin Tarde, Satya Manjrekar, Utkarsh Shinde"
tt18265146,Victoria: Ek Rahasya,2023,"horror, thriller",a couple arrives at hotel victoria and are greeted by the creepy owner who is the only occupant of the sprawling property. the hotel seems to house a sinister presence that harasses the couple till the secrets of the hotel are unearthed.,"Jeet Ashok, Virajas Kulkarni","Pushkar Jog, Sonalee Kulkarni, Aashay Kulkarni, Heera Sohal"
tt0173369,Tum Mere Ho,1990,"fantasy, horror, romance",shiva is blessed with magical powers of charming snakes. he falls head-over-heels in love with paro.,Tahir Hussain,"Aamir Khan, Juhi Chawla, Ajit Vachani, Sudhir Pandey"
tt0326983,Jaani Dushman: Ek Anokhi Kahani,2002,"action, fantasy, horror",a shape-shifting snake exacts vengeance on a group of friends for a crime they did not even commit.,Rajkumar Kohli,"Sunny Deol, Arman Kohli, Manisha Koirala, Akshay Kumar"
tt0075669,Amar Akbar Anthony,1977,"action, comedy, drama","three brothers are separated and united after many years - one is brought up a hindu, another a muslim and the last (and most memorable) a christian. hilarity and adventure ensues.",Manmohan Desai,"Vinod Khanna, Rishi Kapoor, Amitabh Bachchan, Shabana Azmi"
tt15547882,Spirit,X,,a gang leader tries to keep a promise made to his dying friend and takes on the other criminal gangs.,Sandeep Reddy Vanga,"Shahid Kapoor, Prabhas, Olivia Morris, Trisha Krishnan"
tt0116763,Khamoshi: The Musical,1996,"drama, musical, romance",the daughter of deaf-mute parents seeks their understanding when she discovers a love for music.,Sanjay Leela Bhansali,"Manisha Koirala, Nana Patekar, Salman Khan, Seema Biswas"
tt0061072,Teesri Kasam,1966,"comedy, drama, romance",a naive bullock-cart driver falls for a traveling courtesan.,Basu Bhattacharya,"Raj Kapoor, Waheeda Rehman, Dulari, Iftekhar"
tt9680136,Pati Patni Aur Woh,2019,"comedy, romance","chintu tyagi is an ordinary, middle class man who finds himself torn between his wife and another woman.",Mudassar Aziz,"Kartik Aaryan, Bhumi Pednekar, Ananya Panday, Aparshakti Khurana"
tt15516226,Chhatriwali,2023,"comedy, drama","sanya is an unemployed chemistry genius looking for a job. however, she also wants to use her knowledge of chemistry to help young minds move beyond the taboos of sex with the right education.",Tejas Prabha Vijay Deoskar,"Rakul Preet Singh, Sumeet Vyas, Satish Kaushik, Dolly Ahluwalia"
tt10515526,Lootcase,2020,"comedy, crime","nandan kumar comes across a suitcase and discovers it is full of cash. he takes the suitcase and soon finds himself being chased by a notorious gangster, an honest cop and a minister, who want the suitcase at any cost.",Rajesh Krishnan,"Kunal Kemmu, Rasika Dugal, Vijay Raaz, Ranvir Shorey"
tt0047990,Devdas,1955,"drama, musical, romance",the scion of a wealthy landowner family turns to alcohol and self-pity and slowly self-destructs after class differences force him to break off his relationship with his childhood sweetheart.,Bimal Roy,"Dilip Kumar, Suchitra Sen, Vyjayanthimala, Motilal"
tt27028399,Murder Mubarak,,"comedy, horror, mystery",add a plot,Homi Adajania,"Vijay Varma, Sara Ali Khan, Pankaj Tripathi, Dimple Kapadia"
tt28539592,Rambo,,action,add a plot,Rohit Dhawan,"Tiger Shroff, Janhvi Kapoor"
tt23865942,Sarzameen,,"drama, mystery, thriller","a family, in the middle of a rising insurgency in kashmir, and a terrible secret linking the two..",Kayoze Irani,"Kajol, Prithviraj Sukumaran, Tota Roy Chowdhury, Rajesh Sharma"
tt24245466,Ruslaan,,"action, thriller",plot under wraps.,Katyayan Shivpuri,"Jagapathi Babu, Aayush Sharma, Vidya Malvade, Richard Bhakti Klein"
tt0150433,Earth,1998,"drama, romance, war",it's 1947 and the borderlines between india and pakistan are being drawn. a young girl witnesses tragedy as her ayah (nanny) is caught between the love of two men and the rising tide of political and religious violence.,Deepa Mehta,"Aamir Khan, Nandita Das, Rahul Khanna, Maia Sethna"
tt17736704,Mister Mummy,2022,"comedy, drama",a couple with opposing choices when it comes to children but destiny has something else planned for the childhood sweethearts.,Shaad Ali,"Riteish Deshmukh, Genelia Deshmukh, Mahesh Manjrekar, Atul Sharma"
tt7317482,Pailwaan,2019,"action, drama, sport","krishna, a fierce wrestler, faces challenges in his personal life as he tries to fulfill the dream of his father, an ex-wrestler.",S Krishna,"Suniel Shetty, Sushant Singh, Aakanksha Singh, Sudeep"
tt14873108,Rajnigandha,2021,"crime, drama",rajnigandha is a heart-wrenching story of a father and daughter.,"Pritesh Srivastava, Pritesh Kumar Srivastava","Monika Agnihotrie, Parul Agrawal, Zoie Aggarwal Ahmed, Veebha Anand"
tt0067183,Haré Rama Haré Krishna,1971,"drama, musical","in the background of the rise of the international hare krishna movement in the 1970s, is a montreal-based family of the jaiswals, consisting of mom, dad, son, prashant, and daughter, ... see full summary »",Dev Anand,"Zeenat Aman, Dev Anand, Mumtaz Askari, Baby Guddi"
tt1411956,Sold,2014,drama,a girl risks everything for freedom after being trafficked from her mountain village in nepal to a brothel in india.,Jeffrey D. Brown,"Gillian Anderson, David Arquette, Tillotama Shome, Priyanka Bose"
tt0341266,Bhoot,2003,"horror, mystery, thriller","when a married couple moves into a flat that is haunted by a spirit, a series of inexplicable experiences drive the wife to near madness. now, the husband must protect his wife to save their marriage.",Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha"
tt15334030,Martin,2023,"action, drama, thriller","a journey of a man discovering himself, finding love and fighting for his motherland. can he hold the fort on all three gates?",A.P. Arjun,"Dhruva Sarja, Vaibhavi Shandilya, Sriram Reddy Polasane, Nawab Shah"
tt0358053,Pyar Ke Do Pal,1986,"action, drama","twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.",Rajiv Mehra,"Mithun Chakraborty, Bindu Desai, Krishan Dhawan, Jagdeep"
tt0310254,Tumko Na Bhool Paayenge,2002,"action, romance, thriller",an amnesiac hindu man remembers his past as a muslim sharpshooter and an assassin.,Pankaj Parashar,"Pankaj Dheer, Arbaaz Khan, Salman Khan, Sushmita Sen"
tt3683702,Fugly,2014,"drama, thriller",four friends fight against a corrupt police officer who extorts money from them for not framing them in a murder which the officer committed himself.,Kabir Sadanand,"Jimmy Shergill, Mohit Marwah, Kiara Advani, Vijender Singh"
tt0233226,Anokha Bandhan,1982,drama,"shyamlal has a happy family with his wife anu, and step-brother ram. anu take care of ram as her own son. anu's mother came to her house, who wants that anu should hate ram. this creates rift between anu and ram.",Mehul Kumar,"Shabana Azmi, Seema Deo, Vishal Desai, Aruna Irani"
